lat,lon,street,postcode,housenumber,city,state,country
40.468079,-79.9286419,Margaretta Street,15206,5535, , , 
40.4683099,-79.9293208,Margaretta Street,15206,5509, , , 
40.4683282,-79.929387,Margaretta Street,15206,5507, , , 
40.4684675,-79.9297057,Margaretta Street,15206,5503, , , 
40.4680562,-79.9285657,Margaretta Street,15206,5537, , , 
