lat,lon,street,postcode,housenumber,city,state,country
40.4610265,-80.0044867,Lanark Street,15214,3,Pittsburgh,PA,US
40.4610805,-80.0044727,Lanark Street,15214,5,Pittsburgh,PA,US
40.461136,-80.0044879,Lanark Street,15214,7,Pittsburgh,PA,US
40.4612929,-80.0045546,Lanark Street,15214,1627,Pittsburgh,PA,US
40.4613403,-80.0046303,Lanark Street,15214,15,Pittsburgh,PA,US
40.4615627,-80.0046409,Lanark Street,15214,23,Pittsburgh,PA,US
40.4618329,-80.0047416,Lanark Street,15214,1715,Pittsburgh,PA,US
