lat,lon,street,postcode,housenumber,city,state,country
40.4581801,-79.9229797,Swope Street,15206,248, , , 
40.4583449,-79.9229746,Swope Street,15206,240, , , 
40.4583335,-79.9229828,Swope Street,15206,242, , , 
