lat,lon,street,postcode,housenumber,city
25.8020327,-80.1913107,33137,2626,477489,Miami
25.8037944,-80.1917926,33137,170,308690,Miami
25.8040349,-80.1907947,33137,2875,523549,Miami
25.8017482,-80.1948897,33137,2601,485947,Miami
