lat,lon,street,postcode,housenumber,city,state,country
40.4660268,-79.910568,Joseph Street,15206,6321, , , 
40.4660628,-79.9110235,Joseph Street,15206,6312, , , 
40.4674441,-79.9121758,Joseph Street,15206,35, , , 
40.4660828,-79.9110396,Joseph Street,15206,6310, , , 
