lat,lon,street,postcode,housenumber,city,state,country
40.4608711,-80.0166443,Irwin Avenue,15214,1906,Pittsburgh,PA,US
40.4609955,-80.0165457,Irwin Avenue,15214,1910,Pittsburgh,PA,US
40.4617566,-80.0170183,Irwin Avenue,15214,1921,Pittsburgh,PA,US
