lat,lon,street,postcode,housenumber,city,state,country
40.4717432,-80.0149891,Linwood Avenue,15214,2649, , , 
40.4716673,-80.0148521,Linwood Avenue,15214,2645, , , 
40.4706532,-80.0143922,Linwood Avenue,15214,2617, , , 
40.470624,-80.014383,Linwood Avenue,15214,2615, , , 
40.4704595,-80.0143456,Linwood Avenue,15214,2611, , , 
